"Journ�e du 01/01/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"02:00"	40232	40700	40500	326	645	598	40038	1577	0	4133	-1014	718	-6792	37	1420	-1753	-2232	-1200	-1043	-2847	30	208	87	-3	379	145	77	3411	721	0	363	178	176
"02:15"		40050	39600																														
"02:30"	39621	39400	38700	325	585	598	40767	1584	0	4278	-1154	720	-8084	35							30	208	87	-4	380	144	77	3383	894	0	365	177	177
"02:45"		38300	38000																														
"03:00"	37664	37200	37300	326	485	597	39654	1694	0	4209	-1405	717	-8614	34	-426	-1753	-2342	-1200	-1043	-2849	30	208	87	-4	380	144	77	3422	787	0	364	175	177
"03:15"		36700	36600																														
"03:30"	36561	36200	35900	326	583	603	40029	1846	0	4149	-1714	713	-9975	36							30	208	87	-1	381	146	77	3375	774	0	363	173	176
"03:45"		35700	35450																														
"04:00"	35777	35200	35000	325	617	603	40050	1945	0	3981	-2309	713	-10150	37	-1573	-1753	-2193	-1200	-1043	-2833	30	208	86	-1	381	146	77	3312	669	0	362	175	175
"04:15"		35050	34750																														
"04:30"	35334	34900	34500	325	580	604	39832	2063	0	3900	-1868	721	-10826	36							30	208	86	-1	382	147	77	3222	678	0	369	177	175
"04:45"		34900	34350																														
"05:00"	35121	34900	34200	326	576	604	39778	2209	0	3728	-2059	725	-10768	37	-757	-1753	-1491	-1200	-1043	-2787	30	208	87	-1	381	147	77	3222	506	0	371	179	175
"05:15"		35200	34600																														
"05:30"	35474	35500	35000	326	481	603	39514	2242	0	3561	-2627	726	-9354	35							30	208	87	-1	381	147	77	3194	368	0	369	181	175
"05:45"		35800	35250																														
"06:00"	36092	36100	35500	326	477	604	39962	2197	0	3555	-2627	722	-9125	35	481	-1753	-1633	-1200	-1043	-2791	30	208	87	-1	381	146	77	3198	357	0	369	177	175
"06:15"		36650	35900																														
"06:30"	37061	37200	36300	325	483	602	39900	2213	0	3588	-2622	727	-8157	35							30	208	86	-1	380	146	77	3274	315	0	370	182	174
"06:45"		37600	36750																														
"07:00"	37826	38000	37200	327	683	605	40215	2255	0	3647	-2585	723	-8047	39	982	-1753	-1769	-1200	-1216	-2838	30	208	88	-1	381	149	77	3287	360	0	368	180	174
"07:15"		38150	37450																														
"07:30"	38234	38300	37700	327	713	607	40371	2344	1	3765	-2564	718	-8051	39							30	208	89	-1	382	148	77	3402	363	0	371	173	173
"07:45"		38850	38300																														
"08:00"	39026	39400	38900	326	747	608	40813	2301	42	3791	-2401	713	-7917	39	1481	-2000	-2114	-900	-1216	-3000	30	208	87	-1	381	150	78	3427	363	0	368	170	175
"08:15"		40250	39600																														
"08:30"	40653	41100	40300	327	718	609	40441	2243	182	4103	-628	715	-8059	37							30	208	88	-1	381	150	78	3503	599	0	370	170	174
"08:45"		42100	41450																														
"09:00"	42552	43100	42600	326	732	608	40701	2150	401	4912	-73	708	-7917	36	1863	-2000	-2447	-900	-1216	-2933	30	208	87	-1	381	150	77	3577	1015	319	365	171	171
"09:15"		43600	43200																														
"09:30"	44061	44100	43800	326	792	606	41075	1974	637	5754	-21	696	-7780	36							30	208	87	-1	380	149	77	3619	1320	815	354	170	171
"09:45"		44800	44650																														
"10:00"	45072	45500	45500	325	787	607	41221	1769	873	6526	-21	695	-7713	35	1586	-2000	-2433	-900	-1216	-2736	30	208	86	-1	380	149	79	3646	1668	1210	353	171	171
"10:15"		45650	45550																														
"10:30"	45832	45800	45600	328	792	607	41577	1668	1074	6919	-22	692	-7806	35							30	208	89	-1	380	150	78	3832	1948	1138	347	172	172
"10:45"		45850	45750																														
"11:00"	46202	45900	45900	328	764	607	41438	1648	1265	7093	-22	695	-7618	34	1939	-2000	-2480	-900	-1216	-2778	30	208	89	-1	380	150	77	3826	2179	1088	349	171	174
"11:15"		46100	46050																														
"11:30"	46708	46300	46200	325	777	606	41518	1593	1410	7214	-21	698	-7415	34							30	208	86	-1	381	150	77	3855	2248	1110	352	172	173
"11:45"		46650	46900																														
"12:00"	47544	47000	47600	327	810	605	41616	1559	1486	7663	-21	684	-7187	34	2982	-2000	-2420	-900	-706	-2504	30	208	88	-1	380	149	76	4024	2268	1370	339	172	172
"12:15"		47400	47950																														
"12:30"	48414	47800	48300	326	724	607	41203	1588	1576	7403	-21	694	-5688	33							30	208	87	-1	380	150	77	4046	2145	1210	356	165	173
"12:45"		48400	48900																														
"13:00"	49037	49000	49500	329	740	606	41226	1647	1636	7664	-21	698	-5490	33	2994	-2000	-2262	-900	-992	-2218	30	208	90	-1	380	150	77	4053	2321	1289	359	166	172
"13:15"		47700	48100																														
"13:30"	47410	46400	46700	328	762	606	41304	1664	1608	5963	-21	686	-5492	34							30	208	90	-1	379	150	77	3837	1446	679	349	164	172
"13:45"		45850	46250																														
"14:00"	46104	45300	45800	326	721	605	40776	1543	1596	5387	-347	690	-5195	35	2999	-2000	-2118	-900	-1096	-2440	30	208	87	-1	380	149	77	3751	1025	610	355	162	173
"14:15"		45250	45700																														
"14:30"	45796	45200	45600	326	808	605	41267	1390	1554	5115	-361	687	-5598	36							30	208	87	-1	379	150	77	3555	968	592	359	156	171
"14:45"		44550	44950																														
"15:00"	44470	43900	44300	326	718	606	40701	1356	1463	4323	-44	678	-5659	35	2180	-2000	-2140	-900	-1216	-2678	30	208	87	-1	380	150	77	3399	732	191	352	155	171
"15:15"		43450	43900																														
"15:30"	43675	43000	43500	326	779	606	41231	1268	1346	4347	-55	679	-6855	36							30	208	87	-1	379	150	77	3375	747	224	352	154	172
"15:45"		42550	43050																														
"16:00"	42996	42100	42600	327	724	606	41039	1213	1254	4567	-242	681	-7175	35	1912	-2000	-2214	-900	-1216	-3000	30	208	87	-1	380	148	78	3368	1005	192	357	151	172
"16:15"		41750	42300																														
"16:30"	42542	41400	42000	326	730	606	41035	1227	1099	4627	-242	679	-7549	36							30	208	87	-1	380	149	77	3403	1030	194	353	153	172
"16:45"		41200	41800																														
"17:00"	42188	41000	41600	326	741	606	40815	1299	920	4609	-240	669	-7559	36	2076	-2000	-2286	-900	-1216	-2930	30	208	87	-1	380	149	79	3396	1024	189	349	148	171
"17:15"		41000	41550																														
"17:30"	42190	41000	41500	326	734	607	40797	1412	715	4349	-23	676	-7407	36							30	208	87	-1	380	149	79	3441	730	178	356	149	170
"17:45"		41400	41900																														
"18:00"	42826	41800	42300	327	790	605	41195	1392	520	4593	-21	679	-7257	37	2706	-2000	-2185	-900	-1216	-2789	30	208	88	-1	379	148	78	3446	938	208	356	151	171
"18:15"		42250	42700																														
"18:30"	43390	42700	43100	326	717	608	40863	1346	328	4947	-21	682	-6408	36							30	208	87	-1	381	149	79	3444	1032	470	357	152	172
"18:45"		43350	43750																														
"19:00"	44777	44000	44400	327	797	609	41549	1335	159	6071	-21	683	-6735	36	1953	-2000	-2169	-900	-1216	-2800	30	208	88	-1	381	149	79	3712	1619	740	359	153	170
"19:15"		44050	44400																														
"19:30"	45055	44100	44400	326	777	613	41788	1355	67	7081	-21	687	-7620	35							30	208	87	-1	381	150	83	3929	2091	1060	360	154	172
"19:45"		44250	44550																														
"20:00"	45465	44400	44700	327	794	612	41935	1394	11	7399	-21	688	-7676	35	1788	-2000	-2410	-900	-1216	-2935	30	208	88	-1	380	148	84	3976	2069	1353	361	155	171
"20:15"		44750	45000																														
"20:30"	45771	45100	45300	326	815	614	41886	1385	0	7924	-21	687	-7846	35							30	208	87	-1	380	149	85	3988	2487	1448	359	154	172
"20:45"		44900	45100																														
"21:00"	45223	44700	44900	328	717	618	41759	1405	0	7302	-21	688	-7576	34	2986	-2000	-2569	-900	-1216	-2855	30	208	89	-1	380	150	88	3936	2128	1237	360	156	171
"21:15"		44000	44200																														
"21:30"	43967	43300	43500	327	716	620	41514	1521	0	5796	-347	689	-6873	35							30	208	88	-1	381	149	90	3853	1285	657	360	157	172
"21:45"		42750	42950																														
"22:00"	42771	42200	42400	328	700	618	41209	1577	0	4846	-347	692	-6852	36	2990	-2000	-2480	-900	-1216	-1891	30	208	89	-1	381	146	91	3776	1070	0	360	159	172
"22:15"		42450	42650																														
"22:30"	43374	42700	42900	326	666	605	41163	1640	0	4631	-348	691	-6000	35							30	208	87	-1	382	147	77	3637	993	0	361	156	173
"22:45"		44300	44500																														
"23:00"	45894	45900	46100	325	722	606	42009	1693	0	5561	-21	683	-5686	34	3000	-2000	-2098	-900	-1043	-1595	30	208	87	-1	381	149	77	3753	1448	359	352	159	171
"23:15"		45400	45600																														
"23:30"	45523	44900	45100	325	631	606	41773	1719	0	5052	-22	678	-5241	33							30	208	87	-1	382	148	77	3649	1313	89	353	153	171
"23:45"		44600	44700																														
"RTE ne pourra �tre tenu responsable de l'usage qui pourrait �tre fait des donn�es mises � disposition"	" ni en cas de pr�visions qui se r�v�leraient impr�cises."																																
																																	
"Journ�e du 15/09/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"00:00"	45169	44300	44900	325	647	605	41705	1754	0	4690	-23	688	-5223	34	1685	-2000	-2135	-900	-1043	-1879	30	208	86	-1	381	149	77	3596	1093	0	359	156	171
"00:15"		43150	43700																														
"00:30"	43072	42000	42500	325	680	606	41954	1782	0	4216	-574	690	-6609	35							30	208	87	-1	381	149	77	3222	917	76	361	157	171
"00:45"		40800	41150																														
"01:00"	40319	39600	39800	326	533	606	40900	1853	0	4103	-1861	694	-6835	34	328	-1654	-1886	-1200	-1043	-1869	30	208	87	-1	381	149	77	3202	824	76	365	156	172
"01:15"		39550	39750																														
"01:30"	39670	39500	39700	325	520	606	41975	1742	0	3801	-2210	694	-7786	34							30	208	87	-1	381	150	77	3081	720	0	363	159	171
"01:45"		39100	39300																														
"02:00"	38738	38700	38900	326	512	606	41696	1741	0	3722	-2497	698	-8067	34	-196	-1654	-1985	-1175	-1043	-2175	30	208	87	-1	381	149	77	3067	655	0	370	157	171
"02:15"		37850	38050																														
"02:30"	37872	37000	37200	325	503	608	41430	1772	0	3898	-2534	697	-8829	34							30	208	87	-1	381	149	79	3007	891	0	369	155	171
"02:45"		36150	36250																														
"03:00"	36091	35300	35300	326	438	610	39628	1929	0	3414	-1956	702	-9001	34	-869	-1654	-1838	-1200	-1043	-2364	30	208	88	-1	381	150	80	2955	458	0	373	156	171
"03:15"		34750	34800																														
"03:30"	34883	34200	34300	327	384	609	38744	2080	0	3351	-2053	699	-9260	33							31	208	87	-1	381	149	80	2909	441	0	369	158	171
"03:45"		33600	33850																														
"04:00"	33889	33000	33400	325	313	608	38308	2125	0	3248	-2644	695	-9090	33	-1800	-1654	-1805	-1173	-1043	-2619	30	208	86	-1	381	148	80	2897	350	0	373	150	171
"04:15"		32800	33150																														
"04:30"	33516	32600	32900	327	344	609	39152	2068	0	3218	-2651	693	-10245	33							30	208	88	-1	381	149	80	2863	355	0	370	152	170
"04:45"		32400	32750																														
"05:00"	33140	32200	32600	324	334	610	38809	2067	0	3163	-2651	692	-10209	33	-1718	-1654	-1853	-1027	-1043	-2594	30	208	86	-1	382	149	80	2853	310	0	370	151	169
"05:15"		32450	32700																														
"05:30"	33213	32700	32800	326	330	611	38682	2114	0	3297	-2649	690	-10190	33							30	208	88	-1	381	150	80	2914	383	0	365	155	169
"05:45"		32700	32900																														
"06:00"	33354	32700	33000	325	336	611	38475	2148	0	3304	-2638	694	-9902	33	-1799	-1654	-1468	-1073	-1043	-2660	30	208	86	-1	382	150	80	2893	411	0	371	154	169
"06:15"		32900	33350																														
"06:30"	33861	33100	33700	326	349	611	38371	2113	0	3389	-2202	692	-9791	33							30	208	87	-1	382	150	80	2954	435	0	368	154	169
"06:45"		33250	33800																														
"07:00"	34133	33400	33900	325	354	610	38462	2058	0	3490	-2194	686	-9657	33	-1800	-1654	-1482	-455	-1216	-3000	30	208	87	-1	381	149	81	3058	432	0	365	152	168
"07:15"		33400	33850																														
"07:30"	34129	33400	33800	326	343	611	38826	1974	0	3581	-2464	685	-9754	32							30	208	87	-1	382	150	81	3142	439	0	362	155	167
"07:45"		33600	34150																														
"08:00"	34444	33800	34500	326	328	611	39450	1918	9	3620	-2462	690	-10048	32	-1800	-1654	-1686	-368	-1216	-3000	30	208	87	-1	381	149	81	3179	441	0	366	155	169
"08:15"		34600	35300																														
"08:30"	35900	35400	36100	326	360	611	40521	1795	105	3770	-2495	684	-9779	31							30	208	88	-1	382	150	80	3287	483	0	361	154	168
"08:45"		36250	36750																														
"09:00"	37461	37100	37400	326	369	611	41635	1610	280	3898	-2257	675	-9689	30	-1331	-2000	-1873	347	-1216	-3000	30	208	87	-1	382	150	80	3338	560	0	357	150	167
"09:15"		37850	38200																														
"09:30"	39134	38600	39000	325	352	612	42560	1508	486	3988	-2174	684	-9208	30							30	208	86	-1	382	151	80	3452	535	0	361	154	168
"09:45"		39300	39750																														
"10:00"	40415	40000	40500	327	483	609	42690	1363	785	4335	-1629	683	-9234	31	-1178	-2000	-1911	-185	-1216	-2597	30	208	88	-1	380	151	80	3548	787	0	357	157	167
"10:15"		40550	40900																														
"10:30"	41482	41100	41300	328	546	610	42789	1283	1035	4618	-1406	676	-9001	32							30	208	90	-1	380	151	80	3625	915	77	354	154	166
"10:45"		41550	41850																														
"11:00"	42275	42000	42400	327	596	607	42916	1194	1243	4836	-994	681	-9135	32	-1131	-2000	-1916	127	-1216	-2563	30	208	88	-1	377	150	80	3737	1020	77	356	158	167
"11:15"		42400	42550																														
"11:30"	42964	42800	42700	326	588	607	42752	1220	1350	5077	-833	675	-8799	32							30	208	87	-1	378	149	80	3801	880	395	353	153	168
"11:45"		43400	43300																														
"12:00"	43750	44000	43900	327	562	607	42451	1277	1490	5287	-109	672	-8817	31	358	-2000	-1773	-171	-1216	-2524	30	208	88	-1	379	150	79	3777	969	540	351	152	168
"12:15"		44450	44250																														
"12:30"	44741	44900	44600	326	506	607	42045	1414	1650	5279	-21	676	-7744	30							30	208	87	-1	378	150	78	3716	1118	444	354	154	168
"12:45"		45400	45300																														
"13:00"	45091	45900	46000	326	512	607	42082	1566	1654	5300	-23	674	-7609	30	-310	-2000	-1526	-996	-1216	-2785	30	208	87	-1	378	151	79	3733	1110	457	353	153	168
"13:15"		44400	44350																														
"13:30"	43371	42900	42700	326	529	606	42215	1757	1654	5065	-509	673	-8947	30							30	208	87	-1	378	150	79	3658	990	417	349	155	168
"13:45"		42250	41950																														
"14:00"	42000	41600	41200	327	511	606	41663	1939	1700	4472	-1205	677	-8693	31	-738	-2000	-1401	-1129	-1216	-2877	30	208	88	-1	378	150	79	3543	778	151	348	161	167
"14:15"		41300	41150																														
"14:30"	41314	41000	41100	327	490	606	41812	2164	1627	4083	-1211	667	-9254	30							30	208	88	-1	377	151	79	3318	765	0	342	157	167
"14:45"		40350	40450																														
"15:00"	39885	39700	39800	327	379	607	41782	2419	1577	3979	-1858	670	-10000	29	-1453	-2000	-1728	-703	-1216	-3000	30	208	88	-1	378	150	79	3279	700	0	343	159	167
"15:15"		39150	39250																														
"15:30"	39263	38600	38700	325	339	605	41819	2677	1471	3791	-2233	671	-10204	28							30	208	86	-1	377	150	78	3215	575	0	343	158	168
"15:45"		38300	38350																														
"16:00"	38459	38000	38000	325	325	604	41151	2879	1286	3726	-2230	669	-10279	28	-1800	-2000	-1788	-385	-1216	-3000	30	208	87	-1	377	149	78	3219	507	0	343	157	168
"16:15"		37850	37850																														
"16:30"	38171	37700	37700	325	332	606	41321	2967	1255	3742	-2560	665	-10485	28							30	208	86	-1	377	150	79	3183	559	0	337	158	169
"16:45"		37550	37550																														
"17:00"	37786	37400	37400	326	315	605	41047	3087	1120	3731	-2578	673	-10543	29	-1800	-2000	-1730	-712	-1216	-3000	30	208	88	-1	377	150	79	3174	556	0	345	158	169
"17:15"		37650	37650																														
"17:30"	38047	37900	37900	326	311	606	41322	3095	940	3932	-2360	664	-10791	28							30	208	87	-1	377	150	79	3257	675	0	341	153	169
"17:45"		38250	38300																														
"18:00"	38822	38600	38700	326	344	604	41758	3120	691	4061	-2180	664	-10568	28	-1800	-2000	-1824	-581	-1216	-3000	30	208	87	-1	376	149	79	3246	814	0	341	154	167
"18:15"		39200	39300																														
"18:30"	40166	39800	39900	325	456	606	42251	3032	494	4451	-1391	658	-10719	29							30	208	86	-1	377	151	79	3324	1127	0	341	151	166
"18:45"		40750	40850																														
"19:00"	41900	41700	41800	326	545	605	43087	2915	277	5072	-678	659	-10911	30	-1570	-2000	-1971	-581	-1216	-2939	30	208	88	-1	376	150	78	3356	1435	280	343	149	166
"19:15"		42250	42350																														
"19:30"	43193	42800	42900	328	578	604	43659	2917	92	5956	-668	660	-10936	30							30	208	89	-1	377	150	77	3581	1782	592	344	152	164
"19:45"		43500	43650																														
"20:00"	44245	44200	44400	325	546	605	43489	2955	11	6420	-22	665	-10750	29	-1349	-2000	-2035	-900	-1216	-2407	30	208	86	-1	378	151	77	3765	2112	543	346	153	164
"20:15"		44750	44950																														
"20:30"	45322	45300	45500	326	549	604	43288	3062	0	6765	-22	662	-9914	29							30	208	87	-1	378	150	77	4069	2127	568	344	152	164
"20:45"		45100	45300																														
"21:00"	44949	44900	45100	326	514	604	42942	3282	0	6389	-22	659	-9748	28	-1512	-2000	-2092	-900	-1216	-2347	30	208	87	-1	378	150	77	4078	1789	521	344	149	165
"21:15"		44150	44350																														
"21:30"	43617	43400	43600	326	482	605	42636	3660	0	5785	-22	656	-10513	28							30	208	87	0	378	150	77	3903	1427	454	342	150	164
"21:45"		42850	43050																														
"22:00"	42421	42300	42500	323	472	603	42168	3840	0	5204	-20	656	-10825	28	-454	-2000	-1817	-900	-1216	-1818	30	208	84	-1	378	149	76	3813	1059	331	340	149	165
